# k h/Mpc P_21,desi mK^2 (h^-1 Mpc )^3, redshift z=145.000000
5.236916332136834842e-03 2.726947543113806205e+03
1.668086911143166345e-02 3.589640329003356783e+03
2.812482189072649380e-02 2.123378828511160464e+03
3.956877467002132415e-02 1.012635730479193739e+03
5.101272744931615449e-02 5.150948102530547885e+02
6.245668022861098484e-02 3.022911866419182729e+02
7.390063300790582212e-02 1.881065366782937929e+02
8.534458578720065247e-02 1.150124981110060247e+02
9.678853856649548282e-02 7.130816351494168259e+01
1.082324913457903132e-01 4.809859220977717342e+01
1.196764441250851435e-01 3.580891029989796692e+01
