# k h/Mpc P_2 mK^2 (h^-1 Mpc )^3, redshift z=1.750000
1.883330104284329119e-03 2.533803988280990325e+02
5.763116154677866421e-03 6.574758894898454855e+02
9.642902205071404373e-03 9.633696566972530491e+02
1.352268825546494059e-02 1.160984214196233097e+03
1.740247430585847854e-02 1.222916668432283132e+03
2.128226035625201823e-02 1.158146091210262512e+03
2.516204640664555445e-02 1.011068474060542485e+03
2.904183245703909413e-02 8.340195667857606168e+02
3.292161850743263035e-02 6.652819325655942748e+02
3.680140455782616310e-02 5.234702547941722059e+02
4.068119060821970279e-02 4.126177801051335905e+02
4.456097665861324247e-02 3.290275786070081381e+02
4.844076270900677522e-02 2.669332732975922795e+02
5.232054875940031491e-02 2.208108907653234212e+02
5.620033480979385460e-02 1.855090411631135225e+02
6.008012086018738734e-02 1.576640916933751555e+02
6.395990691058092703e-02 1.350155026001745568e+02
6.783969296097447366e-02 1.159973394179624933e+02
7.171947901136800640e-02 9.953800490625050656e+01
7.559926506176155303e-02 8.506435755470954518e+01
7.947905111215508578e-02 7.235216176844954816e+01
8.335883716254861853e-02 6.133020372238796369e+01
8.723862321294216515e-02 5.194429380845754451e+01
9.111840926333569790e-02 4.408902619102350684e+01
9.499819531372923065e-02 3.761842562791608202e+01
