# k h/Mpc P_2 mK^2 (h^-1 Mpc )^3, redshift z=0.750000
2.321845336695578001e-03 1.282782275761895789e+02
7.028468066774254917e-03 2.938679121541667882e+02
1.173509079685293097e-02 3.771126913746761602e+02
1.644171352693160962e-02 4.096729884863618736e+02
2.114833625701028480e-02 4.093017899129340549e+02
2.585495898708896345e-02 3.884770576285530979e+02
3.056158171716763863e-02 3.571397798957541454e+02
3.526820444724631382e-02 3.229656534008794324e+02
3.997482717732499247e-02 2.910370604406883785e+02
4.468144990740367112e-02 2.637648072438729514e+02
4.938807263748234977e-02 2.416270235710271663e+02
5.409469536756102148e-02 2.236873709281329639e+02
5.880131809763970013e-02 2.077423368728244384e+02
6.350794082771837878e-02 1.923526890012069828e+02
6.821456355779705050e-02 1.764493022538849232e+02
7.292118628787573609e-02 1.593498745008192259e+02
7.762780901795440780e-02 1.412752680325159531e+02
8.233443174803307951e-02 1.231877048848621143e+02
8.704105447811176510e-02 1.062048770959959114e+02
9.174767720819043682e-02 9.112190878388227588e+01
9.645429993826912241e-02 7.832789974994119575e+01
1.011609226683477941e-01 6.789812355389562981e+01
1.058675453984264658e-01 5.965460766936514148e+01
1.105741681285051514e-01 5.320871049348019000e+01
1.152807908585838231e-01 4.806304706863025444e+01
1.199874135886624948e-01 4.373967508815799476e+01
1.246940363187411804e-01 3.986694566907655712e+01
1.294006590488198660e-01 3.621009027414983450e+01
1.341072817788985239e-01 3.266480546005347918e+01
1.388139045089772095e-01 2.923406189031842217e+01
1.435205272390558950e-01 2.597496272374716142e+01
1.482271499691345529e-01 2.296367356063694842e+01
1.529337726992132385e-01 2.027112408949227884e+01
1.576403954292919241e-01 1.794566010779057308e+01
1.623470181593705819e-01 1.600753711844445704e+01
1.670536408894492675e-01 1.442597838035495883e+01
1.717602636195279531e-01 1.314565335086522069e+01
1.764668863496066109e-01 1.208953531908597157e+01
1.811735090796852965e-01 1.118940192402373945e+01
1.858801318097639821e-01 1.038875034373557682e+01
1.905867545398426677e-01 9.644391811818703530e+00
1.952933772699213255e-01 8.924806176152561221e+00
2.000000000000000111e-01 8.219214532981851562e+00
