# k h/Mpc P_0 mK^2 (h^-1 Mpc )^3, redshift z=1.750000
1.883330104284329119e-03 4.237199774992506036e+02
5.763116154677866421e-03 9.464641606667972837e+02
9.642902205071404373e-03 1.080247468718735263e+03
1.352268825546494059e-02 9.749870341581163302e+02
1.740247430585847854e-02 7.716176763305608119e+02
2.128226035625201823e-02 5.647684065073963211e+02
2.516204640664555445e-02 3.973815834241208904e+02
2.904183245703909413e-02 2.769018235940217778e+02
3.292161850743263035e-02 1.950413623127984977e+02
3.680140455782616310e-02 1.405196234473585832e+02
4.068119060821970279e-02 1.041393173087122506e+02
4.456097665861324247e-02 7.948864508997614564e+01
4.844076270900677522e-02 6.245923772907994476e+01
5.232054875940031491e-02 5.043478681434161359e+01
5.620033480979385460e-02 4.158329263039857437e+01
6.008012086018738734e-02 3.481693324050084470e+01
6.395990691058092703e-02 2.945570722328797686e+01
6.783969296097447366e-02 2.505472435469333092e+01
7.171947901136800640e-02 2.132085523411726413e+01
7.559926506176155303e-02 1.809270276054562387e+01
7.947905111215508578e-02 1.529678593289734501e+01
8.335883716254861853e-02 1.289979177846934633e+01
8.723862321294216515e-02 1.087692763862859380e+01
9.111840926333569790e-02 9.196184208737626875e+00
9.499819531372923065e-02 7.819773399208516551e+00
