# k h/Mpc P_21,desi mK^2 (h^-1 Mpc )^3, redshift z=95.000000
5.790653293460601946e-03 2.470201359736723134e+03
1.801406340088406929e-02 3.384849325622391007e+03
3.023747350830753924e-02 2.320852517874787736e+03
4.246088361573100572e-02 1.363016702774744999e+03
5.468429372315447567e-02 8.489149985345178493e+02
6.690770383057793869e-02 5.576873766052667634e+02
7.913111393800140170e-02 3.517380466953611631e+02
9.135452404542487859e-02 2.117534377902787242e+02
1.035779341528483416e-01 1.337625263453064122e+02
1.158013442602718046e-01 9.486647799862745956e+01
1.280247543676952815e-01 7.167840029305931182e+01
1.402481644751187584e-01 5.311580302614395066e+01
1.524715745825422075e-01 3.823650220433137292e+01
1.646949846899656844e-01 2.820504916879731283e+01
1.769183947973891613e-01 2.225444484733690587e+01
1.891418049048126104e-01 1.830098455799573287e+01
2.013652150122360873e-01 1.491522184383540406e+01
