# k h/Mpc P_21,desi mK^2 (h^-1 Mpc )^3, redshift z=125.000000
5.388446099942306028e-03 2.630398883480720997e+03
1.691012960128816800e-02 3.584249581379696338e+03
2.843181310263402650e-02 2.311002507165689167e+03
3.995349660397988500e-02 1.212795339124759266e+03
5.147518010532574351e-02 6.614802464849930175e+02
6.299686360667160201e-02 3.998562517283140778e+02
7.451854710801747439e-02 2.496882111858902249e+02
8.604023060936333289e-02 1.522309784601235947e+02
9.756191411070919139e-02 9.455367606642271028e+01
1.090835976120550499e-01 6.423747646414656742e+01
1.206052811134009084e-01 4.806983517035151721e+01
1.321269646147467669e-01 3.677853164926985841e+01
1.436486481160926254e-01 2.731959563685940395e+01
