# k h/Mpc P_21,desi mK^2 (h^-1 Mpc )^3, redshift z=105.000000
5.624683881902982178e-03 2.525456957427659290e+03
1.794020613928901456e-02 3.453676856430479347e+03
3.025572839667504954e-02 2.270625116201005312e+03
4.257125065406108105e-02 1.262257880849421099e+03
5.488677291144711257e-02 7.454433882781988814e+02
6.720229516883315102e-02 4.689749873543035505e+02
7.951781742621918947e-02 2.870427894266950375e+02
9.183333968360521404e-02 1.701926349136176100e+02
1.041488619409912525e-01 1.071655276774952341e+02
1.164643841983772909e-01 7.611139959168254165e+01
1.287799064557633155e-01 5.736241737992436640e+01
1.410954287131493401e-01 4.224936188673692072e+01
1.534109509705353924e-01 3.027123302552024242e+01
1.657264732279214170e-01 2.234401976523669830e+01
1.780419954853074416e-01 1.767255736727780402e+01
