# k h/Mpc P_2 mK^2 (h^-1 Mpc )^3, redshift z=0.820000
2.247894365647755410e-03 1.376844774984268724e+02
6.846780543190831084e-03 3.201880732369111229e+02
1.144566672073390676e-02 4.156577947158120878e+02
1.604455289827698417e-02 4.568726037983747119e+02
2.064343907582005810e-02 4.615882382282065919e+02
2.524232525336313204e-02 4.421911238130269339e+02
2.984121143090620945e-02 4.089916348940976150e+02
3.444009760844928686e-02 3.705107552581195023e+02
3.903898378599236080e-02 3.328732504572800508e+02
4.363786996353543474e-02 2.995175078023115702e+02
4.823675614107850868e-02 2.713565077659841904e+02
5.283564231862158955e-02 2.481831698676034534e+02
5.743452849616466349e-02 2.277891024913480464e+02
6.203341467370773743e-02 2.086680842559762539e+02
6.663230085125082525e-02 1.897764227472308107e+02
7.123118702879388531e-02 1.703809908035271121e+02
7.583007320633697312e-02 1.504352131565373156e+02
8.042895938388003318e-02 1.306869728271512088e+02
8.502784556142312100e-02 1.121609273149215937e+02
8.962673173896618106e-02 9.566386386234947281e+01
9.422561791650926888e-02 8.159505550735210022e+01
9.882450409405235670e-02 7.003175290867272906e+01
1.034233902715954168e-01 6.082048672312381399e+01
1.080222764491385046e-01 5.362091319613090690e+01
1.126211626266815646e-01 4.797022988067595861e+01
1.172200488042246525e-01 4.338462413182990218e+01
1.218189349817677125e-01 3.944941071035500357e+01
1.264178211593108003e-01 3.586922694199486727e+01
1.310167073368538881e-01 3.247554452310792783e+01
1.356155935143969482e-01 2.920588789376180117e+01
1.402144796919400360e-01 2.607561989784945666e+01
1.448133658694830961e-01 2.313880295628203498e+01
1.494122520470261839e-01 2.045568942379333777e+01
1.540111382245692717e-01 1.807951300088330271e+01
1.586100244021123318e-01 1.604273368359723762e+01
1.632089105796554196e-01 1.435125953624465112e+01
1.678077967571984797e-01 1.297029051805240663e+01
1.724066829347415675e-01 1.184670467270123240e+01
1.770055691122846275e-01 1.091326710702098701e+01
1.816044552898277153e-01 1.011235399103095034e+01
1.862033414673707754e-01 9.396273831255260944e+00
1.908022276449138632e-01 8.728934845358832462e+00
1.954011138224569510e-01 8.083794286303337628e+00
2.000000000000000111e-01 7.452337617992284002e+00
