# k h/Mpc P_2 mK^2 (h^-1 Mpc )^3, redshift z=1.250000
1.990352049694054781e-03 1.928968211891356077e+02
6.036811227381012890e-03 4.710123125655100011e+02
1.008327040506797057e-02 6.502482943849076946e+02
1.412972958275492824e-02 7.597247907242931433e+02
1.817618876044188592e-02 8.074010771726038911e+02
2.222264793812884359e-02 7.993739226839813909e+02
2.626910711581580127e-02 7.476008091474120647e+02
3.031556629350275894e-02 6.688154520386060540e+02
3.436202547118971662e-02 5.798208417152255834e+02
3.840848464887667429e-02 4.933879647754936855e+02
4.245494382656363197e-02 4.169152624477603695e+02
4.650140300425058965e-02 3.526569982828681873e+02
5.054786218193754732e-02 3.007020347732175196e+02
5.459432135962450500e-02 2.585854219139225734e+02
5.864078053731146267e-02 2.237290496931133816e+02
6.268723971499841341e-02 1.942825053488568301e+02
6.673369889268537802e-02 1.687957967594450963e+02
7.078015807037232876e-02 1.461466654596535761e+02
7.482661724805929337e-02 1.257134838746193140e+02
7.887307642574625799e-02 1.073620183571622135e+02
8.291953560343320873e-02 9.117623687013343670e+01
8.696599478112015946e-02 7.723717415505990402e+01
9.101245395880712408e-02 6.549985904226301159e+01
9.505891313649408869e-02 5.581224045801837974e+01
9.910537231418103943e-02 4.796269618998547202e+01
1.031518314918679902e-01 4.170375429572762016e+01
1.071982906695549548e-01 3.675769138982489892e+01
1.112447498472419194e-01 3.283295758613230220e+01
1.152912090249288701e-01 2.964953433731835020e+01
1.193376682026158209e-01 2.696854383456977899e+01
1.233841273803027855e-01 2.460855626773653881e+01
1.274305865579897501e-01 2.244459775327100459e+01
1.314770457356767008e-01 2.040713712840184968e+01
1.355235049133636516e-01 1.846811663157718186e+01
1.395699640910506023e-01 1.662861295360151459e+01
1.436164232687375808e-01 1.490600357567351075e+01
