# k h/Mpc P_0 mK^2 (h^-1 Mpc )^3, redshift z=0.750000
2.321845336695578001e-03 1.828007607634071405e+02
7.028468066774254917e-03 4.083427620559353954e+02
1.173509079685293097e-02 4.990209305810391811e+02
1.644171352693160962e-02 5.057603682574963955e+02
2.114833625701028480e-02 4.636692202035990817e+02
2.585495898708896345e-02 3.988426340333103894e+02
3.056158171716763863e-02 3.295291184704122429e+02
3.526820444724631382e-02 2.665150977947054685e+02
3.997482717732499247e-02 2.144017019376713904e+02
4.468144990740367112e-02 1.735826271622962054e+02
4.938807263748234977e-02 1.424396881708658498e+02
5.409469536756102148e-02 1.186397497394783045e+02
5.880131809763970013e-02 9.970014459693778974e+01
6.350794082771837878e-02 8.409429127290015060e+01
6.821456355779705050e-02 7.079618096669166505e+01
7.292118628787573609e-02 5.913866613345169299e+01
7.762780901795440780e-02 4.888636277043472234e+01
8.233443174803307951e-02 4.006026681552331326e+01
8.704105447811176510e-02 3.270332950078933010e+01
9.174767720819043682e-02 2.675607572187312755e+01
9.645429993826912241e-02 2.207191217784687964e+01
1.011609226683477941e-01 1.846580395277734965e+01
1.058675453984264658e-01 1.573581190713549383e+01
1.105741681285051514e-01 1.367119913559153765e+01
1.152807908585838231e-01 1.207198148364249235e+01
1.199874135886624948e-01 1.077217190531947644e+01
1.246940363187411804e-01 9.651727040153950554e+00
1.294006590488198660e-01 8.635954257456912586e+00
1.341072817788985239e-01 7.688204180785081832e+00
1.388139045089772095e-01 6.800664917555221400e+00
1.435205272390558950e-01 5.979819041995488860e+00
1.482271499691345529e-01 5.237420790506922330e+00
1.529337726992132385e-01 4.584610078768524666e+00
1.576403954292919241e-01 4.027941307336235788e+00
1.623470181593705819e-01 3.568227728200089377e+00
1.670536408894492675e-01 3.195545188715580132e+00
1.717602636195279531e-01 2.895268563373533777e+00
1.764668863496066109e-01 2.648692484295416261e+00
1.811735090796852965e-01 2.439659220727945943e+00
1.858801318097639821e-01 2.255023993278207683e+00
1.905867545398426677e-01 2.084856887241812728e+00
1.952933772699213255e-01 1.921970630193795326e+00
2.000000000000000111e-01 1.763781327283473921e+00
