# k h/Mpc P_2 mK^2 (h^-1 Mpc )^3, redshift z=2.750000
1.855395001398089678e-03 3.823887528746213320e+02
5.933352415840210600e-03 1.201205882657492111e+03
1.001130983028233196e-02 1.823292415773253197e+03
1.408926724472445331e-02 1.903922438512503959e+03
1.816722465916657467e-02 1.587638624691059704e+03
2.224518207360869429e-02 1.185112859241437491e+03
2.632313948805081738e-02 8.495302506799395132e+02
3.040109690249294047e-02 6.052728441642361759e+02
3.447905431693506356e-02 4.356568751788918235e+02
3.855701173137718318e-02 3.196969981303398072e+02
4.263496914581930280e-02 2.406014324951514425e+02
4.671292656026142937e-02 1.860698115370588539e+02
5.079088397470354899e-02 1.480717828923704360e+02
5.486884138914566861e-02 1.206838563603464252e+02
