# k h/Mpc P_0 mK^2 (h^-1 Mpc )^3, redshift z=1.250000
1.990352049694054781e-03 2.966182661347028784e+02
6.036811227381012890e-03 6.760963375305231011e+02
1.008327040506797057e-02 8.227936430735306885e+02
1.412972958275492824e-02 8.151800917350279860e+02
1.817618876044188592e-02 7.196649227245616203e+02
2.222264793812884359e-02 5.883703809807110474e+02
2.626910711581580127e-02 4.565490621125476309e+02
3.031556629350275894e-02 3.430509964112787884e+02
3.436202547118971662e-02 2.541603467240525163e+02
3.840848464887667429e-02 1.886321087413097075e+02
4.245494382656363197e-02 1.420485585660951529e+02
4.650140300425058965e-02 1.093416399453594465e+02
5.054786218193754732e-02 8.646023609463095738e+01
5.459432135962450500e-02 7.006207300277296213e+01
5.864078053731146267e-02 5.786164648856201609e+01
6.268723971499841341e-02 4.844139099995845754e+01
6.673369889268537802e-02 4.088157929790933309e+01
7.078015807037232876e-02 3.457705258556633510e+01
7.482661724805929337e-02 2.917819807712239211e+01
7.887307642574625799e-02 2.452517394711761867e+01
8.291953560343320873e-02 2.055041527741159157e+01
8.696599478112015946e-02 1.721102909310177154e+01
9.101245395880712408e-02 1.445296939110227541e+01
9.505891313649408869e-02 1.221094303999037756e+01
9.910537231418103943e-02 1.041584445299973005e+01
1.031518314918679902e-01 8.997625385675327436e+00
1.071982906695549548e-01 7.884822317769780931e+00
1.112447498472419194e-01 7.006868984470719042e+00
1.152912090249288701e-01 6.298556895117664922e+00
1.193376682026158209e-01 5.705522661297936615e+00
1.233841273803027855e-01 5.187006225820592675e+00
1.274305865579897501e-01 4.715090220701066315e+00
1.314770457356767008e-01 4.274085776386187696e+00
1.355235049133636516e-01 3.857320333196980311e+00
1.395699640910506023e-01 3.464384142368835739e+00
1.436164232687375808e-01 3.098354748091492805e+00
